State,County,inc2013,inc2014,inc2015,stateRank,pctChg2014,pctChg2015,stateRankChg
NC,Mecklenburg,48182.00,49855.00,52129.00,2,3.5,4.6,13
NC,Mitchell,28934.00,30024.00,30970.00,85,3.8,3.2,64
NC,Montgomery,30750.00,32407.00,33198.00,60,5.4,2.4,77
NC,Moore,41030.00,42736.00,43725.00,11,4.2,2.3,83
NC,Nash,35907.00,37720.00,38982.00,23,5,3.3,50
NC,New Hanover,36653.00,39035.00,40487.00,20,6.5,3.7,32
NC,Northampton,30139.00,30640.00,30971.00,84,1.7,1.1,94
NC,Onslow,43748.00,44358.00,43952.00,9,1.4,-0.9,100
NC,Orange,51694.00,53920.00,55338.00,1,4.3,2.6,71
NC,Pamlico,37579.00,36750.00,37682.00,26,-2.2,2.5,75
NC,Pasquotank,33960.00,34653.00,35550.00,39,2,2.6,72
NC,Pender,31134.00,32466.00,32937.00,63,4.3,1.5,90
NC,Perquimans,35899.00,35914.00,37279.00,31,0,3.8,28
NC,Person,32386.00,33873.00,34557.00,48,4.6,2,86
NC,Pitt,34792.00,35922.00,37042.00,32,3.2,3.1,65
NC,Polk,37485.00,40125.00,41477.00,15,7,3.4,47
NC,Randolph,31121.00,32723.00,33899.00,54,5.1,3.6,38
NC,Richmond,29111.00,30194.00,31361.00,80,3.7,3.9,26
NC,Robeson,26117.00,26741.00,27487.00,100,2.4,2.8,69
NC,Rockingham,31644.00,32845.00,33916.00,53,3.8,3.3,55
NC,Rowan,31209.00,32820.00,34348.00,49,5.2,4.7,10
NC,Rutherford,27136.00,28212.00,29142.00,98,4,3.3,54
NC,Sampson,34413.00,35582.00,35357.00,42,3.4,-0.6,97
NC,Scotland,28684.00,29515.00,30625.00,88,2.9,3.8,31
NC,Stanly,31180.00,32633.00,34063.00,50,4.7,4.4,17
NC,Stokes,30131.00,31668.00,32811.00,64,5.1,3.6,34
NC,Surry,32278.00,33496.00,34628.00,47,3.8,3.4,46
NC,Swain,29371.00,30507.00,31971.00,73,3.9,4.8,8
NC,Transylvania,32516.00,34180.00,35487.00,41,5.1,3.8,27
NC,Tyrrell,29867.00,29956.00,30514.00,89,0.3,1.9,89
NC,Union,39889.00,41885.00,43669.00,12,5,4.3,19
NC,Vance,29720.00,30739.00,31792.00,75,3.4,3.4,43
NC,Wake,48285.00,50294.00,51776.00,4,4.2,2.9,68
NC,Warren,25906.00,27688.00,28220.00,99,6.9,1.9,88
NC,Washington,31648.00,31658.00,32755.00,65,0,3.5,41
NC,Watauga,30351.00,31931.00,33103.00,61,5.2,3.7,33
NC,Wayne,34130.00,35100.00,35801.00,37,2.8,2,87
NC,Wilkes,29734.00,31028.00,32449.00,68,4.4,4.6,12
NC,Wilson,35294.00,36375.00,37617.00,27,3.1,3.4,44
NC,Yadkin,30652.00,32943.00,33995.00,51,7.5,3.2,60
NC,Yancey,29293.00,30514.00,31481.00,78,4.2,3.2,62
ND,,55687.00,57900.00,55950.00,,4,-3.4,
ND,Adams,43552.00,46591.00,46205.00,39,7,-0.8,16
ND,Barnes,51826.00,49822.00,48131.00,32,-3.9,-3.4,24
ND,Benson,33300.00,32299.00,31402.00,51,-3,-2.8,22
ND,Billings,88266.00,103832.00,92463.00,2,17.6,-10.9,41
ND,Bottineau,59922.00,57824.00,54176.00,19,-3.5,-6.3,32
ND,Bowman,66915.00,68710.00,62919.00,9,2.7,-8.4,36
ND,Burke,93016.00,97577.00,80133.00,4,4.9,-17.9,49
ND,Burleigh,52009.00,55744.00,57171.00,12,7.2,2.6,8
ND,Cass,50399.00,52633.00,53552.00,21,4.4,1.7,11
ND,Cavalier,74299.00,65361.00,58604.00,11,-12,-10.3,39
ND,Dickey,60015.00,60373.00,55408.00,16,0.6,-8.2,35
ND,Divide,68213.00,71457.00,67517.00,8,4.8,-5.5,28
ND,Dunn,87394.00,90523.00,79799.00,5,3.6,-11.8,42
ND,Eddy,49684.00,47086.00,40369.00,49,-5.2,-14.3,45
ND,Emmons,45286.00,42748.00,45828.00,41,-5.6,7.2,2
ND,Foster,56959.00,55620.00,54886.00,18,-2.4,-1.3,19
ND,Golden Valley,51442.00,55286.00,50452.00,27,7.5,-8.7,37
ND,Grand Forks,43610.00,45181.00,46129.00,40,3.6,2.1,10
ND,Grant,41705.00,44925.00,42273.00,46,7.7,-5.9,31
ND,Griggs,61190.00,53045.00,47657.00,33,-13.3,-10.2,38
ND,Hettinger,55426.00,58299.00,46969.00,35,5.2,-19.4,51
ND,Kidder,51529.00,51600.00,52029.00,22,0.1,0.8,14
ND,LaMoure,59895.00,57317.00,48454.00,30,-4.3,-15.5,48
ND,Logan,55454.00,60825.00,46920.00,37,9.7,-22.9,53
ND,McHenry,55527.00,53635.00,50497.00,26,-3.4,-5.9,30
ND,McIntosh,49559.00,48654.00,45535.00,43,-1.8,-6.4,33
ND,McKenzie,80914.00,87347.00,71519.00,6,8,-18.1,50
ND,McLean,59567.00,58482.00,55591.00,15,-1.8,-4.9,26
ND,Mercer,50255.00,52239.00,55020.00,17,3.9,5.3,3
ND,Morton,47574.00,48258.00,49539.00,28,1.4,2.7,7
ND,Mountrail,71128.00,79328.00,68781.00,7,11.5,-13.3,44
ND,Nelson,53740.00,50569.00,49045.00,29,-5.9,-3,23
ND,Oliver,47913.00,44149.00,43553.00,45,-7.9,-1.3,20
ND,Pembina,53399.00,50120.00,50665.00,25,-6.1,1.1,13
ND,Pierce,41361.00,41610.00,42238.00,47,0.6,1.5,12
ND,Ramsey,45156.00,46261.00,45547.00,42,2.4,-1.5,21
ND,Ransom,45858.00,45797.00,46948.00,36,-0.1,2.5,9
ND,Renville,64968.00,57090.00,51125.00,24,-12.1,-10.4,40
ND,Richland,47553.00,43808.00,45487.00,44,-7.9,3.8,5
ND,Rolette,30830.00,31438.00,33727.00,50,2,7.3,1
ND,Sargent,62880.00,54207.00,53579.00,20,-13.8,-1.2,18
ND,Sheridan,29872.00,30314.00,28651.00,52,1.5,-5.5,27
ND,Sioux,24919.00,24721.00,25546.00,53,-0.8,3.3,6
ND,Slope,89792.00,70295.00,60199.00,10,-21.7,-14.4,46
ND,Stark,89584.00,98128.00,85677.00,3,9.5,-12.7,43
ND,Steele,75041.00,59308.00,56009.00,13,-21,-5.6,29
ND,Stutsman,47253.00,47565.00,47076.00,34,0.7,-1,17
ND,Towner,52244.00,47257.00,40421.00,48,-9.5,-14.5,47
ND,Traill,51142.00,48878.00,51420.00,23,-4.4,5.2,4
ND,Walsh,49263.00,46825.00,46728.00,38,-4.9,-0.2,15
ND,Ward,56341.00,58379.00,55852.00,14,3.6,-4.3,25
ND,Wells,55944.00,51561.00,48167.00,31,-7.8,-6.6,34
ND,Williams,119446.00,128184.00,101645.00,1,7.3,-20.7,52
OH,,40679.00,42155.00,43566.00,,3.6,3.3,
OH,Adams,27283.00,28427.00,29507.00,87,4.2,3.8,25
OH,Allen,35070.00,36188.00,37469.00,45,3.2,3.5,33
OH,Ashland,32556.00,33670.00,34615.00,68,3.4,2.8,64
OH,Ashtabula,32196.00,33734.00,34918.00,66,4.8,3.5,34
OH,Athens,29771.00,31069.00,31613.00,81,4.4,1.8,77
OH,Auglaize,39851.00,41913.00,42736.00,18,5.2,2,73
OH,Belmont,34875.00,36758.00,37393.00,46,5.4,1.7,78
OH,Brown,30518.00,31474.00,32436.00,79,3.1,3.1,57
OH,Butler,38393.00,40073.00,41534.00,25,4.4,3.6,28
OH,Carroll,33534.00,34769.00,35927.00,60,3.7,3.3,46
OH,Champaign,35799.00,36264.00,37256.00,47,1.3,2.7,66
OH,Clark,34878.00,35819.00,37183.00,49,2.7,3.8,24
OH,Clermont,41664.00,43910.00,46267.00,10,5.4,5.4,5
OH,Clinton,37468.00,37812.00,38947.00,35,0.9,3,59
OH,Columbiana,32795.00,34082.00,35314.00,63,3.9,3.6,30
OH,Coshocton,31756.00,32834.00,35107.00,65,3.4,6.9,2
OH,Crawford,33553.00,34020.00,34675.00,67,1.4,1.9,74
OH,Cuyahoga,44889.00,47087.00,48506.00,8,4.9,3,58
OH,Darke,36196.00,37505.00,38360.00,40,3.6,2.3,72
OH,Defiance,35197.00,36475.00,36128.00,57,3.6,-1,86
OH,Delaware,60906.00,62311.00,64634.00,1,2.3,3.7,26
OH,Erie,49329.00,47814.00,49283.00,5,-3.1,3.1,55
OH,Fairfield,38749.00,39611.00,41145.00,27,2.2,3.9,21
OH,Fayette,33555.00,33696.00,34591.00,69,0.4,2.7,67
OH,Franklin,43854.00,45364.00,46949.00,9,3.4,3.5,36
OH,Fulton,37956.00,38919.00,40414.00,29,2.5,3.8,22
OH,Gallia,33514.00,34251.00,35129.00,64,2.2,2.6,70
OH,Geauga,56814.00,59409.00,61323.00,2,4.6,3.2,50
OH,Greene,41624.00,43179.00,44862.00,16,3.7,3.9,18
OH,Guernsey,33448.00,35540.00,37121.00,50,6.3,4.4,7
OH,Hamilton,50878.00,51211.00,52081.00,3,0.7,1.7,79
OH,Hancock,40654.00,45344.00,48896.00,7,11.5,7.8,1
OH,Hardin,31735.00,32299.00,32009.00,80,1.8,-0.9,85
OH,Harrison,32848.00,34843.00,36008.00,59,6.1,3.3,45
OH,Henry,37914.00,38185.00,38865.00,36,0.7,1.8,76
OH,Highland,29765.00,30587.00,31541.00,82,2.8,3.1,53
OH,Hocking,31602.00,32191.00,33675.00,73,1.9,4.6,6
OH,Holmes,32309.00,35069.00,37232.00,48,8.5,6.2,4
OH,Huron,34505.00,35251.00,36453.00,55,2.2,3.4,41
OH,Jackson,31371.00,32308.00,33227.00,75,3,2.8,62
OH,Jefferson,32987.00,34103.00,35496.00,62,3.4,4.1,14
OH,Knox,36688.00,37985.00,39345.00,33,3.5,3.6,31
OH,Lake,42390.00,44326.00,45793.00,13,4.6,3.3,47
OH,Lawrence,32160.00,33324.00,34353.00,70,3.6,3.1,54
OH,Licking,38658.00,39926.00,41581.00,24,3.3,4.1,13
OH,Logan,36745.00,37275.00,38540.00,38,1.4,3.4,43
OH,Lorain,38788.00,39992.00,41371.00,26,3.1,3.4,40
OH,Lucas,38413.00,40367.00,42075.00,21,5.1,4.2,11
OH,Madison,36446.00,35790.00,36730.00,53,-1.8,2.6,68
OH,Mahoning,37620.00,38917.00,40192.00,30,3.4,3.3,49
OH,Marion,30949.00,31682.00,32935.00,77,2.4,4,17
OH,Medina,45341.00,47065.00,49097.00,6,3.8,4.3,10
OH,Meigs,28195.00,29217.00,30029.00,86,3.6,2.8,65
OH,Mercer,42279.00,44916.00,45167.00,14,6.2,0.6,83
OH,Miami,40964.00,41169.00,41781.00,23,0.5,1.5,81
OH,Monroe,29186.00,30748.00,30590.00,83,5.4,-0.5,84
OH,Montgomery,39056.00,40742.00,42223.00,20,4.3,3.6,29
OH,Morgan,27694.00,29664.00,30128.00,85,7.1,1.6,80
OH,Morrow,32552.00,33115.00,34181.00,71,1.7,3.2,52
OH,Muskingum,34669.00,36285.00,37855.00,42,4.7,4.3,9
OH,Noble,26986.00,28178.00,29300.00,88,4.4,4,16
OH,Ottawa,42432.00,43640.00,44978.00,15,2.8,3.1,56
OH,Paulding,34389.00,36698.00,36010.00,58,6.7,-1.9,88
OH,Perry,31157.00,32136.00,33469.00,74,3.1,4.1,12
OH,Pickaway,35458.00,35567.00,36775.00,52,0.3,3.4,42
OH,Pike,31375.00,32070.00,33176.00,76,2.2,3.4,39
OH,Portage,37445.00,38649.00,39982.00,31,3.2,3.4,38
OH,Preble,35217.00,35635.00,36288.00,56,1.2,1.8,75
OH,Putnam,42132.00,42885.00,43512.00,17,1.8,1.5,82
OH,Richland,33223.00,34596.00,35588.00,61,4.1,2.9,61
OH,Ross,31664.00,32636.00,34061.00,72,3.1,4.4,8
OH,Sandusky,35718.00,36490.00,37765.00,43,2.2,3.5,35
OH,Scioto,30530.00,31904.00,32826.00,78,4.5,2.9,60
OH,Seneca,34056.00,35190.00,37592.00,44,3.3,6.8,3
OH,Shelby,39613.00,40872.00,41942.00,22,3.2,2.6,69
OH,Stark,38340.00,39769.00,41072.00,28,3.7,3.3,48
OH,Summit,42541.00,44441.00,46071.00,12,4.5,3.7,27
OH,Trumbull,34456.00,35626.00,36831.00,51,3.4,3.4,44
OH,Tuscarawas,36278.00,38400.00,39893.00,32,5.8,3.9,19
OH,Union,42632.00,44349.00,46143.00,11,4,4,15
OH,Van Wert,36249.00,36956.00,36556.00,54,2,-1.1,87
OH,Vinton,27623.00,29434.00,30478.00,84,6.6,3.5,32
OH,Warren,48009.00,49945.00,51553.00,4,4,3.2,51
OH,Washington,35566.00,37587.00,38548.00,37,5.7,2.6,71
OH,Wayne,35559.00,37435.00,38489.00,39,5.3,2.8,63
OH,Williams,35483.00,36757.00,38167.00,41,3.6,3.8,23
OH,Wood,39659.00,41085.00,42679.00,19,3.6,3.9,20
OH,Wyandot,36965.00,37682.00,38988.00,34,1.9,3.5,37
OK,,42673.00,45117.00,45573.00,,5.7,1,
OK,Adair,25034.00,25977.00,27161.00,76,3.8,4.6,7
OK,Alfalfa,43244.00,48138.00,48046.00,10,11.3,-0.2,56
OK,Atoka,28541.00,29901.00,30372.00,72,4.8,1.6,39
OK,Beaver,49850.00,53194.00,52751.00,5,6.7,-0.8,59
OK,Beckham,41937.00,44170.00,39940.00,28,5.3,-9.6,76
OK,Blaine,38483.00,41392.00,42540.00,22,7.6,2.8,21
OK,Bryan,28845.00,30321.00,31039.00,68,5.1,2.4,25
OK,Caddo,29854.00,30517.00,30931.00,69,2.2,1.4,43
OK,Canadian,41461.00,43171.00,43573.00,19,4.1,0.9,49
OK,Carter,40343.00,43039.00,43630.00,17,6.7,1.4,41
OK,Cherokee,27756.00,28408.00,29127.00,74,2.3,2.5,23
OK,Choctaw,28946.00,30508.00,31298.00,67,5.4,2.6,22
OK,Cimarron,49999.00,58534.00,65254.00,2,17.1,11.5,1
OK,Cleveland,39785.00,42021.00,42716.00,20,5.6,1.7,34
OK,Coal,32059.00,34619.00,36331.00,40,8,4.9,5
OK,Comanche,36292.00,36932.00,38195.00,35,1.8,3.4,14
OK,Cotton,38521.00,38925.00,39298.00,30,1,1,48
OK,Craig,31478.00,35272.00,34900.00,50,12.1,-1.1,60
OK,Creek,35968.00,37598.00,38096.00,36,4.5,1.3,44
OK,Custer,38719.00,40283.00,39014.00,32,4,-3.2,65
OK,Delaware,29165.00,30323.00,31899.00,64,4,5.2,4
OK,Dewey,45786.00,47643.00,43630.00,17,4.1,-8.4,74
OK,Ellis,58595.00,67713.00,63065.00,3,15.6,-6.9,71
OK,Garfield,43554.00,45253.00,44985.00,16,3.9,-0.6,58
OK,Garvin,39322.00,41483.00,40337.00,26,5.5,-2.8,64
OK,Grady,36077.00,38334.00,38678.00,33,6.3,0.9,50
OK,Grant,53468.00,52034.00,50348.00,8,-2.7,-3.2,67
OK,Greer,24335.00,26390.00,24508.00,77,8.4,-7.1,73
OK,Harmon,35191.00,38303.00,37510.00,38,8.8,-2.1,61
OK,Harper,45896.00,49899.00,50607.00,7,8.7,1.4,40
OK,Haskell,32343.00,33048.00,34501.00,51,2.2,4.4,9
OK,Hughes,30380.00,31957.00,32856.00,60,5.2,2.8,19
OK,Jackson,35633.00,37868.00,37858.00,37,6.3,0,55
OK,Jefferson,32109.00,37228.00,36208.00,42,15.9,-2.7,63
OK,Johnston,29566.00,31442.00,32082.00,62,6.3,2,30
OK,Kay,37834.00,38037.00,38443.00,34,0.5,1.1,47
OK,Kingfisher,42717.00,46186.00,46574.00,14,8.1,0.8,51
OK,Kiowa,33084.00,33526.00,31899.00,64,1.3,-4.9,69
OK,Latimer,32208.00,32758.00,33297.00,59,1.7,1.6,36
OK,Le Flore,30199.00,30700.00,31837.00,66,1.7,3.7,12
OK,Lincoln,32622.00,34177.00,34985.00,49,4.8,2.4,26
OK,Logan,37441.00,38511.00,39036.00,31,2.9,1.4,42
OK,Love,33092.00,35541.00,36197.00,43,7.4,1.8,31
OK,McClain,41388.00,42615.00,42507.00,23,3,-0.3,57
OK,McCurtain,29279.00,29702.00,30880.00,70,1.4,4,10
OK,McIntosh,30109.00,31781.00,32448.00,61,5.6,2.1,29
OK,Major,42305.00,46940.00,42611.00,21,11,-9.2,75
OK,Marshall,32287.00,33503.00,34055.00,53,3.8,1.6,35
OK,Mayes,32552.00,34727.00,36035.00,44,6.7,3.8,11
OK,Murray,37901.00,39769.00,41565.00,24,4.9,4.5,8
OK,Muskogee,32101.00,32848.00,33990.00,54,2.3,3.5,13
OK,Noble,37600.00,38618.00,39694.00,29,2.7,2.8,20
OK,Nowata,32865.00,34061.00,35141.00,48,3.6,3.2,17
OK,Okfuskee,26785.00,28565.00,28624.00,75,6.6,0.2,54
OK,Oklahoma,44942.00,46865.00,49304.00,9,4.3,5.2,3
OK,Okmulgee,30064.00,31469.00,31985.00,63,4.7,1.6,37
OK,Osage,30971.00,33020.00,33397.00,58,6.6,1.1,46
OK,Ottawa,32885.00,32740.00,34331.00,52,-0.4,4.9,6
OK,Pawnee,32134.00,33310.00,33897.00,56,3.7,1.8,33
OK,Payne,33828.00,36670.00,36757.00,39,8.4,0.2,53
OK,Pittsburg,33467.00,34432.00,35556.00,46,2.9,3.3,15
OK,Pontotoc,36674.00,38992.00,40180.00,27,6.3,3,18
OK,Pottawatomie,34190.00,35140.00,35999.00,45,2.8,2.4,24
OK,Pushmataha,27819.00,27973.00,30016.00,73,0.6,7.3,2
OK,Roger Mills,47819.00,55540.00,51686.00,6,16.1,-6.9,72
OK,Rogers,38987.00,40679.00,41178.00,25,4.3,1.2,45
OK,Seminole,31711.00,33236.00,33474.00,57,4.8,0.7,52
OK,Sequoyah,29287.00,30273.00,30807.00,71,3.4,1.8,32
OK,Stephens,43662.00,48062.00,46750.00,13,10.1,-2.7,62
OK,Texas,41655.00,44950.00,45962.00,15,7.9,2.3,28
OK,Tillman,33851.00,36773.00,35271.00,47,8.6,-4.1,68
OK,Tulsa,65593.00,71114.00,68833.00,1,8.4,-3.2,66
OK,Wagoner,34355.00,35730.00,36313.00,41,4,1.6,38
OK,Washington,51214.00,56351.00,58148.00,4,10,3.2,16
OK,Washita,34039.00,36042.00,33932.00,55,5.9,-5.9,70
OK,Woods,41744.00,46483.00,47537.00,11,11.4,2.3,27
OK,Woodward,50885.00,52202.00,47068.00,12,2.6,-9.8,77
OR,,39498.00,41690.00,43783.00,,5.5,5,
OR,Baker,31398.00,33358.00,35153.00,34,6.2,5.4,16
OR,Benton,37886.00,39807.00,41676.00,10,5.1,4.7,26
OR,Clackamas,46028.00,47464.00,49565.00,3,3.1,4.4,31
OR,Clatsop,36888.00,38512.00,40278.00,13,4.4,4.6,28
OR,Columbia,35168.00,36674.00,38845.00,17,4.3,5.9,9
OR,Coos,34676.00,36690.00,38475.00,20,5.8,4.9,21
OR,Crook,31277.00,34168.00,36153.00,30,9.2,5.8,11
OR,Curry,34997.00,36765.00,38707.00,18,5.1,5.3,19
OR,Deschutes,40206.00,41835.00,44435.00,6,4.1,6.2,6
OR,Douglas,32541.00,34335.00,35977.00,32,5.5,4.8,23
OR,Gilliam,42415.00,39246.00,43694.00,8,-7.5,11.3,1
OR,Grant,33546.00,36627.00,38647.00,19,9.2,5.5,15
OR,Harney,32407.00,35562.00,38253.00,22,9.7,7.6,3
OR,Hood River,40650.00,43141.00,45856.00,5,6.1,6.3,5
OR,Jackson,36180.00,38644.00,40698.00,12,6.8,5.3,17
OR,Jefferson,28938.00,30810.00,32178.00,35,6.5,4.4,30
OR,Josephine,32524.00,34359.00,36013.00,31,5.6,4.8,22
OR,Klamath,31301.00,33231.00,35216.00,33,6.2,6,8
OR,Lake,32309.00,35290.00,36944.00,25,9.2,4.7,27
OR,Lane,35878.00,37867.00,39871.00,14,5.5,5.3,18
OR,Lincoln,35903.00,37462.00,38968.00,15,4.3,4,34
OR,Linn,33675.00,35379.00,37355.00,23,5.1,5.6,14
OR,Malheur,26107.00,28267.00,30255.00,36,8.3,7,4
OR,Marion,33232.00,35190.00,37199.00,24,5.9,5.7,12
OR,Morrow,38886.00,41930.00,44281.00,7,7.8,5.6,13
OR,Multnomah,44723.00,47136.00,49230.00,4,5.4,4.4,29
OR,Polk,33644.00,35029.00,36797.00,26,4.1,5,20
OR,Sherman,59122.00,57019.00,57526.00,1,-3.6,0.9,36
OR,Tillamook,34348.00,37027.00,38276.00,21,7.8,3.4,35
OR,Umatilla,32900.00,34304.00,36434.00,27,4.3,6.2,7
OR,Union,33637.00,34825.00,36268.00,29,3.5,4.1,33
OR,Wallowa,39490.00,40221.00,41949.00,9,1.9,4.3,32
OR,Wasco,37904.00,39146.00,40989.00,11,3.3,4.7,25
OR,Washington,46123.00,49553.00,51909.00,2,7.4,4.8,24
OR,Wheeler,29193.00,33087.00,36294.00,28,13.3,9.7,2
OR,Yamhill,35049.00,36765.00,38920.00,16,4.9,5.9,10
PA,,46113.00,47955.00,49745.00,,4,3.7,
PA,Adams,41226.00,43361.00,45023.00,16,5.2,3.8,35
PA,Allegheny,50088.00,51975.00,54090.00,5,3.8,4.1,26
PA,Armstrong,38536.00,40000.00,41456.00,28,3.8,3.6,40
PA,Beaver,40145.00,41439.00,43355.00,23,3.2,4.6,7
PA,Bedford,34380.00,35366.00,37022.00,55,2.9,4.7,5
PA,Berks,41160.00,43147.00,44813.00,19,4.8,3.9,33
PA,Blair,37532.00,39134.00,40919.00,32,4.3,4.6,8
PA,Bradford,36927.00,38554.00,39329.00,43,4.4,2,66
PA,Bucks,59182.00,61819.00,64306.00,3,4.5,4,30
PA,Butler,47812.00,49576.00,51790.00,7,3.7,4.5,13
PA,Cambria,36125.00,37150.00,38512.00,46,2.8,3.7,38
PA,Cameron,40988.00,43077.00,44865.00,18,5.1,4.2,19
PA,Carbon,40427.00,41942.00,43829.00,21,3.7,4.5,10
PA,Centre,38854.00,40473.00,41344.00,30,4.2,2.2,65
PA,Chester,68043.00,71725.00,73803.00,1,5.4,2.9,53
PA,Clarion,35790.00,35553.00,36426.00,60,-0.7,2.5,59
PA,Clearfield,37161.00,38032.00,39578.00,41,2.3,4.1,27
PA,Clinton,33645.00,35723.00,36586.00,59,6.2,2.4,60
PA,Columbia,35165.00,35852.00,37307.00,54,2,4.1,28
PA,Crawford,34412.00,35828.00,36967.00,56,4.1,3.2,48
PA,Cumberland,47244.00,49045.00,50757.00,9,3.8,3.5,44
PA,Dauphin,43502.00,44974.00,46851.00,13,3.4,4.2,18
PA,Delaware,53359.00,55640.00,57756.00,4,4.3,3.8,36
PA,Elk,40222.00,42667.00,43625.00,22,6.1,2.2,63
PA,Erie,37693.00,38823.00,40425.00,35,3,4.1,21
PA,Fayette,35799.00,36813.00,38609.00,44,2.8,4.9,4
PA,Forest,23054.00,24175.00,25039.00,67,4.9,3.6,42
PA,Franklin,39018.00,40651.00,41768.00,26,4.2,2.7,57
PA,Fulton,33977.00,35829.00,36837.00,57,5.5,2.8,55
PA,Greene,41388.00,44719.00,45760.00,15,8,2.3,62
PA,Huntingdon,33190.00,34766.00,36195.00,62,4.7,4.1,23
PA,Indiana,33271.00,34510.00,36013.00,63,3.7,4.4,14
PA,Jefferson,36150.00,37228.00,38242.00,47,3,2.7,58
PA,Juniata,34847.00,36225.00,38152.00,49,4,5.3,2
PA,Lackawanna,39313.00,40975.00,42662.00,25,4.2,4.1,22
PA,Lancaster,40829.00,42989.00,44995.00,17,5.3,4.7,6
PA,Lawrence,37120.00,38238.00,39893.00,39,3,4.3,15
PA,Lebanon,40208.00,41613.00,43090.00,24,3.5,3.5,43
PA,Lehigh,44504.00,46069.00,47537.00,12,3.5,3.2,47
PA,Luzerne,37947.00,39106.00,40746.00,33,3.1,4.2,17
PA,Lycoming,38535.00,39944.00,41171.00,31,3.7,3.1,49
PA,McKean,38218.00,39419.00,40291.00,37,3.1,2.2,64
PA,Mercer,35595.00,36402.00,37820.00,51,2.3,3.9,32
PA,Mifflin,32338.00,33806.00,35139.00,66,4.5,3.9,31
PA,Monroe,34967.00,36415.00,38043.00,50,4.1,4.5,11
PA,Montgomery,66564.00,69255.00,71306.00,2,4,3,51
PA,Montour,47664.00,48843.00,50859.00,8,2.5,4.1,20
PA,Northampton,44194.00,45927.00,47776.00,11,3.9,4,29
PA,Northumberland,35672.00,36312.00,37689.00,52,1.8,3.8,37
PA,Perry,37275.00,38648.00,39884.00,40,3.7,3.2,46
PA,Philadelphia,46589.00,48287.00,49701.00,10,3.6,2.9,52
PA,Pike,37077.00,38793.00,40738.00,34,4.6,5,3
PA,Potter,32939.00,34257.00,35208.00,65,4,2.8,56
PA,Schuylkill,36447.00,37848.00,39539.00,42,3.8,4.5,12
PA,Snyder,35986.00,36844.00,38519.00,45,2.4,4.5,9
PA,Somerset,34602.00,35605.00,36671.00,58,2.9,3,50
PA,Sullivan,36309.00,38511.00,39995.00,38,6.1,3.9,34
PA,Susquehanna,37456.00,38899.00,40317.00,36,3.9,3.6,39
PA,Tioga,34024.00,35059.00,35877.00,64,3,2.3,61
PA,Union,34139.00,35175.00,36391.00,61,3,3.5,45
PA,Venango,35736.00,37139.00,38205.00,48,3.9,2.9,54
PA,Warren,39424.00,42102.00,41745.00,27,6.8,-0.8,67
PA,Washington,47703.00,49877.00,53783.00,6,4.6,7.8,1
PA,Wayne,35294.00,35978.00,37447.00,53,1.9,4.1,24
PA,Westmoreland,43183.00,44931.00,46764.00,14,4,4.1,25
PA,Wyoming,37804.00,39663.00,41369.00,29,4.9,4.3,16
PA,York,42091.00,43099.00,44651.00,20,2.4,3.6,41
RI,,46323.00,48023.00,50018.00,,3.7,4.2,
RI,Bristol,64937.00,66549.00,69066.00,1,2.5,3.8,4
RI,Kent,49698.00,51608.00,53776.00,4,3.8,4.2,2
RI,Newport,57826.00,59613.00,61666.00,2,3.1,3.4,5
RI,Providence,40880.00,42534.00,44399.00,5,4,4.4,1
RI,Washington,54279.00,56045.00,58274.00,3,3.3,4,3
SC,,35287.00,36860.00,38302.00,,4.5,3.9,
SC,Abbeville,27959.00,29190.00,30468.00,31,4.4,4.4,14
SC,Aiken,35098.00,36129.00,37389.00,11,2.9,3.5,38
SC,Allendale,27068.00,27103.00,28199.00,38,0.1,4,26
SC,Anderson,32715.00,34081.00,35297.00,16,4.2,3.6,37
SC,Bamberg,27699.00,29565.00,29845.00,35,6.7,0.9,46
SC,Barnwell,26354.00,27089.00,27704.00,39,2.8,2.3,44
SC,Beaufort,44916.00,47105.00,48134.00,2,4.9,2.2,45
SC,Berkeley,31925.00,33374.00,34684.00,17,4.5,3.9,29
SC,Calhoun,32418.00,32622.00,33874.00,20,0.6,3.8,30
SC,Charleston,46549.00,49410.00,50838.00,1,6.1,2.9,42
SC,Cherokee,27377.00,28216.00,29394.00,36,3.1,4.2,21
SC,Chester,27662.00,28966.00,30441.00,32,4.7,5.1,3
SC,Chesterfield,27941.00,28519.00,29962.00,34,2.1,5.1,4
SC,Clarendon,26344.00,26564.00,27692.00,40,0.8,4.2,18
SC,Colleton,30263.00,31554.00,33120.00,25,4.3,5,7
SC,Darlington,32185.00,32553.00,33680.00,22,1.1,3.5,39
SC,Dillon,24213.00,24422.00,25461.00,45,0.9,4.3,17
SC,Dorchester,33274.00,34715.00,35966.00,15,4.3,3.6,35
SC,Edgefield,29027.00,29900.00,31173.00,29,3,4.3,16
SC,Fairfield,31082.00,32044.00,33633.00,23,3.1,5,8
SC,Florence,34857.00,35892.00,37322.00,12,3,4,27
SC,Georgetown,36962.00,38501.00,39888.00,6,4.2,3.6,36
SC,Greenville,39217.00,41386.00,43132.00,3,5.5,4.2,19
SC,Greenwood,31346.00,32444.00,33723.00,21,3.5,3.9,28
SC,Hampton,25821.00,26310.00,27398.00,42,1.9,4.1,22
SC,Horry,30888.00,31989.00,32830.00,26,3.6,2.6,43
